iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio,regime_viterbi,p_regime1,p_regime2,p_regime3
POL,Poland,2004,564.7631656512001,496.5117873201,317805438387.054,EU,-0.13746174828896582,-68.25137833110011,0.04667323507580056,0.05090795464095533,0.9168161519153248,EC,2,0.22372216892021382,0.7762778310797861,0
POL,Poland,2005,566.7540858665,510.2186491138,328168510412.522,EU,-0.11080629226488783,-56.53543675269998,0.02760631699739128,0.03260822746792272,0.8466058765245089,EC,2,0.1162017044979655,0.8837982955020345,0
POL,Poland,2006,594.3055872282999,530.065693304,348521872927.444,EU,-0.12119232528308052,-64.23989392429996,0.03889909595557193,0.06202107109343594,0.6271916184254493,WD,2,0,1,0
POL,Poland,2007,660.4059330887001,593.8314346128,372083512402.176,EU,-0.11211009487786568,-66.5744984759001,0.1202978085816798,0.06760447852762792,1.7794354930571308,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
POL,Poland,2008,673.0594425289,629.4626373273,388394800371.402,EU,-0.06926035417560643,-43.59680520160009,0.06000221719103307,0.04383770692745847,1.368735305665582,END,2,0.33306620895343686,0.656374975111728,0.01055881593483514
POL,Poland,2009,647.06456168,576.6567285435,398551823849.317,EU,-0.12209661251041629,-70.40783313650002,-0.08389045775300341,0.02615128592916897,-3.20789034926319,SD,2,0.3917544466649588,0.6082455533350412,0
POL,Poland,2010,676.5794682119,601.4662542288,411181642127.603,EU,-0.12488350502624644,-75.11321398309997,0.04302304032411643,0.03168927482580294,1.3576530406775034,END,2,0.4746106049035951,0.5103433595539689,0.015046035542435993
POL,Poland,2011,779.6876008713,656.2369626917,432791139408.41,EU,-0.18811899542086152,-123.4506381796,0.09106198074757652,0.0525546256612809,1.7327110525813438,END,2,0.562933678692417,0.4192202806794753,0.017846040628107743
POL,Poland,2012,690.6047930197999,611.8595076443,439333996551.267,EU,-0.12869831128174256,-78.74528537549986,-0.06762413208999396,0.01511781676445734,-4.473141402863229,SD,2,0.6302321364351398,0.36976786356486024,0
POL,Poland,2013,619.4957655326999,572.8271672278,442340098156.254,EU,-0.08147064415738661,-46.66859830489989,-0.06379297850053377,0.00684240607051726,-9.323179279786771,SD,2,0.6838799422366567,0.3161200577633433,0
POL,Poland,2014,630.6708285575,581.1936215544999,459682079851.439,EU,-0.08513033379593019,-49.4772070030001,0.0146055473716259,0.03920508623900301,0.37254215645865973,WD,2,0,1,0
POL,Poland,2015,676.5104561488,586.5267945488,480054118583.367,EU,-0.15341781899192197,-89.9836616,0.00917624143918786,0.04431767002644927,0.207056044095084,WD,2,0,1,0
POL,Poland,2016,690.4691999197,582.8707624804999,494605411858.337,EU,-0.1846008487049474,-107.5984374392001,-0.00623335899106292,0.03031177675948419,-0.20564149177143104,SD,2,0.23601510906751916,0.7639848909324808,0
POL,Poland,2017,695.3006472625999,594.4588648596,520089746650.75,EU,-0.16963626646701088,-100.84178240299993,0.01988108363813796,0.05152457733259124,0.3858563168758382,WD,2,0,1,0
POL,Poland,2018,714.47561449,594.7911709525,552573816155.989,EU,-0.2012209484310889,-119.6844435375,5.590060348052789e-4,0.06245858472394126,0.00895002724246814,WD,2,0,1,0
POL,Poland,2019,708.5723422438999,582.8743127831,577884228677.544,EU,-0.2156520311568008,-125.69802946079994,-0.02003536493374026,0.04580458172562038,-0.4374096253898038,SD,2,0.23601510906751916,0.7639848909324808,0
POL,Poland,2020,703.0310594727,587.4043419947,566120997479.772,EU,-0.19684348448184152,-115.62671747800005,0.0077718799958263,-0.0203556882399983,-0.3818038429452265,SND,2,0,0.8939685858594858,0.10603141414051422
POL,Poland,2021,733.8364080813,560.4713429205001,605337233054.782,EU,-0.30932012376838114,-173.36506516079987,-0.04585086821582072,0.06927182660525014,-0.6618977795562513,SD,2,0.23601510906751919,0.7639848909324808,0
POL,Poland,2022,755.8062739181,563.0821333271,637150470884.733,EU,-0.3422664815383952,-192.72414059100004,0.00465820499045609,0.05255456973860388,0.08863558418659108,WD,2,0,1,0
POL,Poland,2023,775.2491634986,593.6487709303,638740867489.057,EU,-0.30590544689196636,-181.6003925683,0.05428450983267749,0.00249610834017839,21.74765772738766,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
POL,Poland,2024,794.5223657215,603.5982297444,658084600079.586,EU,-0.31630996674385353,-190.92413597710004,0.01675984066893347,0.03028416307002691,0.5534193112809236,WD,2,0,1,0
PRT,Portugal,1995,162.7926849654,179.7689306865,158531058877.056,EU,0.0944337025106132,16.976245721099986,-0.03397625910140017,0.0428278017236063,-0.7933225086047964,SD,2,0,1,0
PRT,Portugal,1996,182.0813123164,199.1180341957,164086378007.658,EU,0.08556091841764428,17.03672187929999,0.10763319020316704,0.0350424653058695,3.071507362957675,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
PRT,Portugal,1997,191.4364472319,207.3924180674,171307602359.378,EU,0.07693613384802953,15.955970835499985,0.04155517055560949,0.04400867664580288,0.9442494917549996,EC,2,0.1381738202996001,0.8618261797004,0
PRT,Portugal,1998,203.74732054229997,225.8567881052,179544008821.687,EU,0.0978915344913248,22.109467562900026,0.08903107553237216,0.0480796318953216,1.8517420375890052,END,2,0.25863842659260594,0.7359604366431716,0.0054011367642224075
PRT,Portugal,1999,227.0325364827,252.403291842,186558035204.778,EU,0.10051673721902832,25.37075535930003,0.11753688680118445,0.03906577796230973,3.008691825223162,END,2,0.33306620895343686,0.6563749751117279,0.01055881593483514
PRT,Portugal,2000,238.6368934466,251.0456461992,193677420299.115,EU,0.04942827306693818,12.408752752600009,-0.00537887454990025,0.03816177141082282,-0.14094928906719423,SD,2,0.39175444666495884,0.6082455533350412,0
PRT,Portugal,2001,254.0307334583,260.9081739184,197441874347.86,EU,0.02635962053933555,6.87744046009999,0.03928579470911939,0.0194367213427935,2.021215101881639,END,2,0.4746106049035951,0.5103433595539689,0.015046035542435996
PRT,Portugal,2002,256.4053720729,263.1492803596,198964002685.767,EU,0.02562769040251347,6.743908286700048,0.00858963675818353,0.00770924781247403,1.1141990719619854,EC,2,0.297886005545046,0.702113994454954,0
PRT,Portugal,2003,234.07494783,249.90904209240003,197112600768.677,EU,0.0633594292140322,15.834094262400017,-0.05031455244379496,-0.00930521045062609,5.407137507611083,RND,2,0.2319619652671242,0.22198777564407707,0.5460502590887988
PRT,Portugal,2004,249.8772409924,251.2063563148,200638423891.103,EU,0.0052909303008814,1.3291153223999856,0.00519114559256443,0.01788735529172867,0.29021314263069853,WD,2,0,1,0
PRT,Portugal,2005,236.9747290883,246.2990246459,202207110531.023,EU,0.03785762274538194,9.32429555760001,-0.01953506169545466,0.0078184756912336,-2.4985767644399237,SD,2,0.23601510906751916,0.7639848909324808,0
PRT,Portugal,2006,224.5896429345,234.6573069139,205493047516.038,EU,0.04290368841185921,10.06766397939998,-0.04726660102993554,0.01625035329561692,-2.908650671778588,SD,2,0.28166761477982616,0.7183323852201738,0
PRT,Portugal,2007,190.9880800169,215.6512028233,210643893867.297,EU,0.11436580220054898,24.663122806399997,-0.08099515135735225,0.02506579377512515,-3.2313020718191012,SD,2,0.33230967507362946,0.6676903249263706,0
PRT,Portugal,2008,144.1159347741,186.2580054932,211316368904.681,EU,0.22625642644196875,42.14207071910002,-0.13629971428531362,0.00319247344434134,-42.69407926537482,SD,2,0.38714959707531255,0.6128504029246875,0
PRT,Portugal,2009,175.19251609580002,199.6792117132,204718906458.637,EU,0.12263016969723578,24.486695617399988,0.07205707043013518,-0.03122078275450559,-2.307984107789109,SND,2,0,0.8048037079663202,0.19519629203367983
PRT,Portugal,2010,197.1366339488,207.2143556324,208276152407.912,EU,0.04863428333835116,10.077721683600004,0.03773624632504428,0.01737624536399977,2.1717146330833073,END,1,0.2539823238113839,0.7227114098799472,0.023306266308668836
PRT,Portugal,2011,189.8586161027,179.8599150821,204707283345.749,EU,-0.05559160314312341,-9.99870102059998,-0.13201035452788315,-0.01713527459050285,7.704011618293486,RND,3,0.2217586107004572,0.25621034559498723,0.5220310437045557
PRT,Portugal,2012,153.6744095881,143.4586825721,196414790526.28,EU,-0.07121023860557014,-10.215727015999988,-0.2023865767610535,-0.04050902676219409,4.996085883503256,RND,3,0.056929217918303854,0.026705833628727072,0.916364948452969
PRT,Portugal,2013,108.4976568932,124.1828780628,194481859660.111,EU,0.12630743798406646,15.685221169599998,-0.1343648510058797,-0.00984106574148438,13.653485764196573,RND,3,0.055769276461622636,0.016395253370211926,0.9278354701681654
PRT,Portugal,2014,103.933833448,123.7241795857,195923731482.461,EU,0.15995536364815274,19.7903461377,-0.00369373366325133,0.00741391420706236,-0.4982164023064566,SD,2,0.6367631714289467,0.3632368285710533,0
PRT,Portugal,2015,107.1575630755,125.3799590252,199038523119.639,EU,0.14533738957465683,18.2223959497,0.01338282819934228,0.01589798037026894,0.8417942334593462,EC,2,0.44436802070759734,0.5556319792924026,0
PRT,Portugal,2016,135.1751337638,138.9973664533,203027536357.754,EU,0.02749859790173925,3.822232689499998,0.10860912329188956,0.02004141296666101,5.419234835016941,END,2,0.526960604358164,0.4563337681216777,0.016705627520158327
PRT,Portugal,2017,101.1759660717,125.1333783092,209757330876.906,EU,0.19145501033546863,23.95741223749999,-0.099742811665126,0.03314720081759483,-3.009087018056186,SD,2,0.5944394799946185,0.40556052000538156,0
PRT,Portugal,2018,116.4694983442,129.5560882262,215937376369.165,EU,0.10101099887448976,13.086589881999984,0.03534396638818171,0.0294628343449207,1.1996118898273918,EC,2,0.4007245570772628,0.5992754429227372,0
PRT,Portugal,2019,117.7919653044,133.2522107887,221866335067.158,EU,0.1160224313937692,15.460245484300016,0.02852913061134366,0.02745684326485877,1.039053555288247,EC,2,0.2337524108329337,0.7662475891670664,0
PRT,Portugal,2020,110.0941452499,139.44305034959999,203663019645.466,EU,0.21047233997046724,29.34890509969999,0.04645956359190827,-0.08204631593243707,-0.5662602039336717,SND,2,0,0.8951561335407884,0.10484386645921166
PRT,Portugal,2021,118.4292909383,143.55848331,214984151437.597,EU,0.1750449837049063,25.129192371700015,0.02951336011427,0.05558756720703967,0.5309345524035166,WD,2,0,1,0
PRT,Portugal,2022,122.581394877,144.2840112536,230002603240.143,EU,0.1504159482955773,21.70261637659999,0.00505388415140386,0.06985841375802716,0.07234467374122337,WD,2,0,1,0
PRT,Portugal,2023,126.3137820763,148.8300306234,237132635847.463,EU,0.15128834182716253,22.516248547100005,0.03150743682756173,0.03099979090182568,1.0163757854800932,EC,2,0.09993963160967073,0.9000603683903293,0
PRT,Portugal,2024,130.0416000325,151.4332343222,242206495918.36,EU,0.141261159648652,21.391634289700026,0.01749111847854924,0.02139671771776181,0.8174673662226957,EC,2,0.09993963160967069,0.9000603683903292,0
PRY,Paraguay,1995,71.83021111480001,56.6871005414,20358106834.2373,MERCOSUR,-0.26713503475699235,-15.143110573400008,0.06051758210665448,0.06822810303585906,0.886989076551753,EC,2,0,1,0
PRY,Paraguay,1996,85.89244649519999,64.8548953237,20678499692.7003,MERCOSUR,-0.32437876996791953,-21.037551171499985,0.14408559803362783,0.01573785131749951,9.155353874350912,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
PRY,Paraguay,1997,74.8535575869,67.1825584846,21555788371.9596,MERCOSUR,-0.11418140772442294,-7.6709991023000015,0.0358903233022317,0.04242516102698646,0.845967874568632,EC,2,0.1381738202996001,0.8618261797004,0
PRY,Paraguay,1998,71.5142895819,62.9723072941,21570454446.6146,MERCOSUR,-0.1356466461980871,-8.541982287800003,-0.06266881293997006,6.803775580799752e-4,-92.10887718992583,SD,1,0.23601510906751919,0.7639848909324808,0
PRY,Paraguay,1999,70.4872853282,59.983765499,21275784844.5467,MERCOSUR,-0.1751060431405412,-10.503519829200002,-0.04745803232431346,-0.01366079712401,3.474030972973162,RND,3,0.21420768466123055,0.28153653541649754,0.5042557799222719
PRY,Paraguay,2000,69.10023589309999,56.4907002658,20783433276.2582,MERCOSUR,-0.2232143621511083,-12.60953562729999,-0.05823351041971903,-0.02314140568190108,2.5164206193949368,RND,3,0.0567208086350785,0.03026891682217504,0.9130102745427464
PRY,Paraguay,2001,73.33298310699999,60.1355318876,20610088070.7157,MERCOSUR,-0.2194617858218582,-13.197451219399994,0.06452091414428114,-0.00834054716746549,-7.735813112593144,SND,3,0,0.2106343559977512,0.7893656440022488
PRY,Paraguay,2002,72.2678911248,45.5614607196,20605676606.0555,MERCOSUR,-0.5861627345435659,-26.706430405200003,-0.24235374179845223,-2.140439499851696e-4,1132.2615837319586,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681654
PRY,Paraguay,2003,79.8476667298,42.8662443742,21495995447.7717,MERCOSUR,-0.8627166409254664,-36.9814223556,-0.05915561755114117,0.04320745485516156,-1.369106737470199,SD,1,0.6367631714289467,0.3632368285710533,0
PRY,Paraguay,2004,79.7008937694,45.3125192775,22368177914.5163,MERCOSUR,-0.7589155279868889,-34.388374491899995,0.05706762836383085,0.04057418363637632,1.406500963155979,END,1,0.7008838392022056,0.276896844485009,0.022219316312785363
PRY,Paraguay,2005,77.3954035256,41.0324731506,22845400902.1627,MERCOSUR,-0.886198846497467,-36.362930375000005,-0.0944561502018553,0.0213349066459587,-4.427305531226562,SD,1,0.7626285065828784,0.23737149341712158,0
PRY,Paraguay,2006,80.13389351279999,46.3127950902,23943606096.6681,MERCOSUR,-0.7302754747738534,-33.82109842259999,0.12868641673680808,0.04807117192683777,2.6769977010891934,END,1,0.8017539084020735,0.1728290071976424,0.025417084400284107
PRY,Paraguay,2007,88.9264771218,54.7709736014,25241738121.2303,MERCOSUR,-0.6236059225269451,-34.1555035204,0.182631570707979,0.05421622872182338,3.368577546126244,END,1,0.8467446958659931,0.1264119284113833,0.026843375722623648
PRY,Paraguay,2008,89.7661240394,59.897208224299995,26881515165.6831,MERCOSUR,-0.49866958244945936,-29.868915815100003,0.09359400218456151,0.06496292119731717,1.4407295801905342,END,1,0.8586439985355382,0.11413539579997334,0.027220605664488407
PRY,Paraguay,2009,87.3348771111,56.9470203861,26811317495.2224,MERCOSUR,-0.5336162720888776,-30.387856725,-0.04925417937931735,-0.00261137328115772,18.861408950880072,RND,1,0.2913769597870546,0.02270686339058201,0.6859161768223634
PRY,Paraguay,2010,111.9111144173,79.9492723737,29786095177.4612,MERCOSUR,-0.3997765219701252,-31.9618420436,0.40392371421094647,0.1109523126854503,3.640516402358099,END,1,0.5875674664302982,0.28506468894493486,0.1273678446247669
PRY,Paraguay,2011,126.698417002,99.2618529993,31062837784.856,MERCOSUR,-0.27640592205037195,-27.436564002699996,0.2415604301603756,0.04286371207062062,5.635546211265834,END,1,0.7311508437322045,0.2456703198321635,0.023178836435632042
PRY,Paraguay,2012,115.7093884791,94.6534433253,30842899501.4341,MERCOSUR,-0.2224530287972308,-21.05594515380001,-0.04642679473284162,-0.00708043112304195,6.557057603703568,RND,1,0.28649372219140207,0.03908549054817214,0.6744207872604258
PRY,Paraguay,2013,132.595921928,102.7033520258,33400724748.6301,MERCOSUR,-0.2910573930896697,-29.892569902199995,0.08504612634993629,0.0829307648937827,1.0255075599370502,EC,1,0.39439494059339403,0.6056050594066059,0
PRY,Paraguay,2014,137.125762663,111.300110582,35171376876.6336,MERCOSUR,-0.23203617629807313,-25.825652080999987,0.08370475146751216,0.0530123864475761,1.5789659186591742,END,1,0.4772917560463866,0.5075772109522663,0.01513103300134713
PRY,Paraguay,2015,141.9834134855,107.564611962,36211447840.1027,MERCOSUR,-0.3199825750838885,-34.418801523499994,-0.03356239810065493,0.02957151683646712,-1.1349569346157558,SD,1,0.5441166309131881,0.45588336908681204,0
PRY,Paraguay,2016,141.29929338730005,100.1619481106,37756961788.4736,MERCOSUR,-0.410708318405266,-41.13734527670003,-0.06882062526302973,0.04268025833143599,-1.6124697448782814,SD,1,0.6023757870183611,0.3976242129816389,0
PRY,Paraguay,2017,147.2581871408,105.2341289472,39573101423.9484,MERCOSUR,-0.399338680464444,-42.0240581936,0.05063979816965271,0.04810078855521762,1.0527851973054545,EC,1,0.40868076196668407,0.591319238033316,0
PRY,Paraguay,2018,147.48585490349998,102.8803572144,40841122661.1912,MERCOSUR,-0.4335667069676216,-44.60549768909999,-0.02236699972098396,0.03204250340802025,-0.6980415804648238,SD,1,0.46730317236970265,0.5326968276302974,0
PRY,Paraguay,2019,146.6437156262,103.4768376107,40677000526.5933,MERCOSUR,-0.41716464295035943,-43.16687801549999,0.00579780642729456,-0.0040185510070186,-1.4427604420519728,SND,3,0,0.7480534098281815,0.25194659017181853
PRY,Paraguay,2020,153.7390601934,100.5155227585,40343536418.8014,MERCOSUR,-0.5295056522043429,-53.22353743490001,-0.02861814219082581,-0.00819785390945659,3.490930981072194,RND,3,0.08243692299163524,0.13752381803277944,0.7800392589755853
PRY,Paraguay,2021,149.9799580562,98.5036356037,41964030301.4411,MERCOSUR,-0.5225829700296508,-51.4763224525,-0.02001568613072611,0.0401673731776399,-0.4983070723148086,SD,2,0.6367631714289467,0.3632368285710533,0
PRY,Paraguay,2022,154.2155908608,97.3590115888,42037903094.7542,MERCOSUR,-0.5839888711292205,-56.856579272000005,-0.01162011947970181,0.00176038366149415,-6.600901686305708,SD,2,0.6899296131160926,0.3100703868839073,0
PRY,Paraguay,2023,157.29682351679998,99.9124569567,44139473679.5817,MERCOSUR,-0.5743464659764015,-57.38436656009998,0.0262271085771144,0.04999227911274549,0.5246231826711781,WD,2,0,1,0
PRY,Paraguay,2024,156.5955365682,100.7555712315,46015383701.3623,MERCOSUR,-0.5542121855316554,-55.8399653367,0.00843853009405413,0.04249960104640675,0.1985555131409309,WD,2,0,1,0
ROU,Romania,1995,221.0417884216,201.5531908656,103718335742.553,EU,-0.09669208149125978,-19.48859755600003,0.04712490140029636,0.06233511483713542,0.7559928544837179,WD,2,0,1,0
ROU,Romania,1996,213.429517559,198.8488055652,107771339314.171,EU,-0.07332562019850378,-14.58071199379998,-0.01341772506198293,0.03907702088161416,-0.3433661205298281,SD,1,0.23601510906751916,0.7639848909324808,0
ROU,Romania,1997,217.366253362,198.5436743062,102545439457.276,EU,-0.09480321708346771,-18.82257905579999,-0.0015344887696595,-0.04849062737970301,0.03164505910892396,RD,3,0,0.474181245023076,0.525818754976924
ROU,Romania,1998,188.3538515821,183.1350787262,100463958892.948,EU,-0.02849684993284332,-5.218772855899971,-0.07760809118620621,-0.02029812905717001,3.823411062547771,RND,3,0.053972596040139494,0.0480833709659951,0.8979440329938655
ROU,Romania,1999,176.9044621306,169.7828323397,100085550636.348,EU,-0.04194552354180953,-7.121629790899988,-0.07290927810975278,-0.00376660705759379,19.356751844544437,RND,3,0.05576927646162265,0.01639525337021193,0.9278354701681655
ROU,Romania,2000,169.8428693412,169.82485712599998,102548919722.127,EU,-1.0606347919161448e-4,-0.0180122152000024,2.47520822458027e-4,0.02461263459227421,0.01005665693894153,WD,2,0,1,0
ROU,Romania,2001,190.61133995089995,191.5952117341,107900062083.039,EU,0.0051351585162028,0.983871783200044,0.12819298055965797,0.05218136256736584,2.4566813561865417,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
ROU,Romania,2002,179.04918997229998,178.2846548253,114053593614.452,EU,-0.0042882835191236,-0.7645351469999753,-0.06947228371903501,0.05702991650437872,-1.2181726360006326,SD,2,0.3084666139446441,0.6915333860553559,0
ROU,Romania,2003,193.4193767572,192.9968259433,116723756275.208,EU,-0.0021894184623749,-0.4225508139000169,0.08252068094372086,0.02341147329195293,3.524796577927675,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
ROU,Romania,2004,225.3318921194,230.4520078419,128895841498.556,EU,0.02221770932025302,5.120115722500003,0.19407149167108,0.10428113018098052,1.861041315281756,END,2,0.47461060490359513,0.5103433595539689,0.015046035542435993
ROU,Romania,2005,210.89899170180001,240.1550624545,134912890211.095,EU,0.12182158666025572,29.2560707527,0.04210444813853265,0.04668148050848025,0.9019518592792676,EC,2,0.297886005545046,0.702113994454954,0
ROU,Romania,2006,227.1745936956,253.9665195072,145744791283.304,EU,0.10549392834767114,26.79192581159998,0.05751058050386387,0.0802881107599175,0.7163025753070164,WD,2,0,1,0
ROU,Romania,2007,231.7451870926,310.5639816791,156287689281.09,EU,0.25379245255794664,78.81879458649999,0.22285402927016704,0.07233807743627932,3.080729225441099,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
ROU,Romania,2008,266.2272785179,333.8867844617,170834114652.888,EU,0.2026420604004505,67.65950594380001,0.07509822181085718,0.09307467170773535,0.8068599161614429,EC,2,0.1381738202996001,0.8618261797004,0
ROU,Romania,2009,214.8329187796,248.1468055822,161409698529.133,EU,0.13425071793464852,33.313886802599995,-0.25679356856765684,-0.05516706158429863,4.654834990173632,RND,2,0.2370277728012155,0.39541704266105276,0.3675551845377316
ROU,Romania,2010,218.0358383852,251.0609957877,155105339843.99,EU,0.1315423660249737,33.025157402500014,0.01174381511244022,-0.03905811573029563,-0.3006754138764321,SND,2,0,0.4910059193179367,0.5089940806820633
ROU,Romania,2011,265.9127777718,297.7402102301,162078238594.701,EU,0.10689665475047216,31.827432458299995,0.1859277833896288,0.04495589099462705,4.135782414185722,END,2,0.35093003713099197,0.5704441205984847,0.07862584227052333
ROU,Romania,2012,249.0047520003,279.1734149882,165163587446.019,EU,0.1080642402471424,30.168662987900035,-0.06235904524804074,0.01903616967996157,-3.275818943433931,SD,2,0.43846826874111833,0.5615317312588817,0
ROU,Romania,2013,232.6080676303,256.36987491409997,165624017079.639,EU,0.09268564526842978,23.761807283799985,-0.08168234813857153,0.00278771877469953,-29.300784885439345,SD,2,0.49776668006780284,0.5022333199321971,0
ROU,Romania,2014,234.463593787,263.0842648721,172441103432.375,EU,0.10878898857373358,28.620671085099985,0.02619024548125933,0.04116001092678515,0.6363031712466299,WD,2,0,1,0
ROU,Romania,2015,257.4657353612,280.24926712580003,177885131240.315,EU,0.08129738214220843,22.783531764600017,0.06524526376385494,0.03157036054385345,2.066661977877151,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
ROU,Romania,2016,241.4113509191,267.5190509296,182972525962.275,EU,0.0975919282001732,26.107700010499997,-0.04542461904275249,0.02859932523020794,-1.588310866676424,SD,2,0.3084666139446441,0.6915333860553559,0
ROU,Romania,2017,261.7336318729,294.7082237645,197967999561.02,EU,0.1118889438183777,32.97459189160003,0.10163452935564991,0.08195478266412926,1.2401293256084038,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
ROU,Romania,2018,297.8732367864,336.4318054777,208647427408.285,EU,0.11461035509573957,38.55856869129997,0.1415758989696232,0.05394522281856608,2.624438116527673,END,2,0.47461060490359513,0.5103433595539689,0.015046035542435993
ROU,Romania,2019,297.9833004364,338.36929136599997,216910469745.256,EU,0.11935477586208064,40.385990929599984,0.00575892604906646,0.03960289584976161,0.14541679151225836,WD,2,0,1,0
ROU,Romania,2020,258.3972179124,314.2636805858,209105975817.662,EU,0.17776938960704178,55.86646267340001,-0.07124053924304244,-0.03598025460347662,1.9799898591089669,RND,2,0.37478016580461104,0.625219834195389,1.7633614458113954e-19
ROU,Romania,2021,289.31972823030003,352.9549907015,220789460074.341,EU,0.18029285361491704,63.63526247119995,0.123117345420183,0.05587350725388585,2.2035012919583727,END,2,0.4572350830777588,0.528269717615361,0.014495199306880306
ROU,Romania,2022,297.9520159759,355.5201575332,230035489109.198,EU,0.1619265190383025,57.56814155730001,0.00726768823016708,0.04187713051041389,0.17354790410865856,WD,2,0,1,0
ROU,Romania,2023,305.7248409622,370.5847185044,235229078939.709,EU,0.17502037807700355,64.85987754220002,0.04237329628712592,0.02257734165551132,1.8768062659308808,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
ROU,Romania,2024,313.51435305589996,381.23272198689995,237383786157.719,EU,0.17763000137571336,67.71836893099999,0.02873298047872297,0.00916003764382483,3.1367753710153226,END,2,0.33306620895343686,0.656374975111728,0.01055881593483514
SVK,Slovakia,1995,66.6318744011,71.42093580529999,41585644560.5088,EU,0.06705402764891522,4.789061404199984,0.08239048846811867,0.058434942995337,1.409952405955,END,2,0,1,0
SVK,Slovakia,1996,72.8675148801,78.7279832687,44130510842.8744,EU,0.07443945780496009,5.8604683885999975,0.10230960125361128,0.06119578785565574,1.671840576592165,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
SVK,Slovakia,1997,75.3893528648,84.4661251919,46551440140.7428,EU,0.10746050332578096,9.076772327100002,0.07288567145960825,0.05485840185462751,1.3286145603138833,END,2,0.33306620895343686,0.656374975111728,0.01055881593483514
SVK,Slovakia,1998,78.3178205897,83.2078323317,48332548393.0038,EU,0.05876864719304834,4.890011741999999,-0.01489701175875257,0.03826107735606096,-0.3893516018934768,SD,2,0.3917544466649588,0.6082455533350412,0
SVK,Slovakia,1999,77.2812412626,86.53172651199999,48103809189.8384,EU,0.10690281613781454,9.250485249399986,0.03994689066108108,-0.00473261209621026,-8.440770096722991,SND,2,0,0.8017434033755915,0.1982565966244085
SVK,Slovakia,2000,68.11565845739999,69.3199389807,48483456226.779,EU,0.01737278683461202,1.2042805233000138,-0.19890724737721607,0.00789224477925119,-25.202873572819957,SD,2,0.23601510906751919,0.7639848909324809,0
SVK,Slovakia,2001,51.0881310011,62.0277811698,49901675269.4696,EU,0.17636694336611672,10.939650168699998,-0.10519567556068214,0.02925160772484839,-3.596235685579821,SD,2,0.2816676147798261,0.7183323852201738,0
SVK,Slovakia,2002,53.4503576773,63.379313536,52105958758.2435,EU,0.15665925212427975,9.9289558587,0.02178914577808611,0.04417253482715255,0.4932736113819866,WD,2,0,1,0
SVK,Slovakia,2003,52.1084651422,63.3093411563,54636588083.9574,EU,0.1769229597011117,11.200876014099997,-0.00110402552183296,0.04856698515913088,-0.02273201678497441,SD,2,0.23601510906751916,0.7639848909324808,0
SVK,Slovakia,2004,58.082623797,70.8284473694,57581226217.4214,EU,0.17995345155492673,12.7458235724,0.11876772172587612,0.05389498569967659,2.2036877862385036,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
SVK,Slovakia,2005,65.3400586509,83.8418497437,61315329710.646,EU,0.2206748914695819,18.50179109279999,0.18373129522986237,0.0648493222274387,2.833203014604877,END,2,0.38694879728888393,0.6007842088914267,0.012266993819689315
SVK,Slovakia,2006,66.8571665748,83.2166147912,66788144152.8851,EU,0.1965887251896478,16.359448216399997,-0.00745731343489324,0.08925687047702312,-0.08354890099819187,SD,2,0.4497957603975743,0.5502042396024257,0
SVK,Slovakia,2007,67.5615440719,89.2944585979,74013706023.7143,EU,0.2433848064846334,21.732914526,0.073036422136973575,0.10818629507490311,0.6750986535439315,WD,2,0,1,0
SVK,Slovakia,2008,71.13853805490001,97.1914405393,77983340266.5833,EU,0.2680575814067219,26.05290248439998,0.08843753649888549,0.05363377212319453,1.6489150958047134,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
SVK,Slovakia,2009,64.38374440919999,80.80182916439999,73690093871.6194,EU,0.2031895184179017,16.4180847552,-0.1686322507821331,-0.05505337909722238,3.0630681267417628,RND,1,0.2217586107004572,0.2562103455949873,0.5220310437045556
SVK,Slovakia,2010,62.1821899675,80.2847463752,78694079820.7688,EU,0.22547939957485985,18.1025564077,-0.00639939459969314,0.067905815914242,-0.09423927116603552,SD,1,0.5234922355185474,0.47650776448145254,0
SVK,Slovakia,2011,63.230465476400006,82.43279881020001,80710556384.8384,EU,0.23294530345879705,19.20233333380001,0.02675542406226677,0.02562424732155532,1.0441447792208864,EC,1,0.3338645515591879,0.6661354484408121,0
