iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt
ITA,Italy,2007,761.1380663849,1270.0239956106998,2007108163772.48,EU,0.40069001135769766,508.8859292257998
ITA,Italy,2008,689.6923631326999,1255.5503989901,1986572667176.02,EU,0.4506852423547052,565.8580358574
ITA,Italy,2009,617.2733692411,1120.1824501431,1881181927615.29,EU,0.44895282981603113,502.9090809019999
ITA,Italy,2010,633.5643889363,1143.6640123139998,1909947188308.66,EU,0.4460222739243183,510.0996233776998
ITA,Italy,2011,626.0278153149001,1163.3923962642,1923230167272.61,EU,0.4618945273106868,537.3645809492999
ITA,Italy,2012,514.9990131851999,1019.3735707454999,1863124632394.25,EU,0.4947887330367365,504.3745575603
ITA,Italy,2013,515.9270570393,1002.2604515193,1829252558793.34,EU,0.4852365408041194,486.3333944799999
ITA,Italy,2014,462.5565399461,925.9775506234,1829227175768.29,EU,0.5004667881692262,463.42101067730005
ITA,Italy,2015,461.7700334771,888.8067737347,1845428048839.1,EU,0.4804607175339397,427.03674025759994
ITA,Italy,2016,452.94102049080004,907.0723297918,1868241619489.51,EU,0.5006561157093575,454.131309301
ITA,Italy,2017,456.33411290960004,934.9550295944999,1898202609462.08,EU,0.5119186501328122,478.6209166848999
ITA,Italy,2018,447.06560716,962.1553368652001,1913894038926.83,EU,0.5353498650055976,515.08972970520006
ITA,Italy,2019,428.3010359817,919.787083467,1922107755078.16,EU,0.5343476292716753,491.4860474853
ITA,Italy,2020,396.3094801893,848.7443585562,1751650987235.43,EU,0.5330637827584945,452.4348783669
ITA,Italy,2021,419.940841889,943.2538583664,1908092024820.83,EU,0.5547955217312484,523.3130164774
ITA,Italy,2022,433.1177390596,925.7220732279001,2000084512919.56,EU,0.5321298350925544,492.60433416830006
ITA,Italy,2023,443.7513843526,953.8818258835,2019599234310.29,EU,0.5347941722848208,510.13044153090004
ITA,Italy,2024,452.48954107810005,968.7833018288,2033588532657.24,EU,0.532930078146555,516.2937607506999
LTU,Lithuania,1994,26.3695483512,31.9780861923,17300837660.9927,EU,0.1753869136312004,5.608537841100002
LTU,Lithuania,1995,27.0071939397,32.8392322733,17870049092.5502,EU,0.17759362597345948,5.8320383336
LTU,Lithuania,1996,28.848578395100002,36.3675156673,18768366411.8313,EU,0.20674871885628082,7.518937272199995
LTU,Lithuania,1997,31.656401914900002,40.401163475500006,20326259134.8192,EU,0.21644826060276667,8.744761560600004
LTU,Lithuania,1998,31.8418901561,42.712966681699996,21843195078.8693,EU,0.25451466779659715,10.871076525599996
LTU,Lithuania,1999,28.571996771899997,45.279555107600004,21603573442.0349,EU,0.36898680422095637,16.707558335700007
LTU,Lithuania,2000,28.7805280907,43.274885828,22342117970.7075,EU,0.3349369376711739,14.494357737300003
LTU,Lithuania,2001,27.1718788914,42.978134901299995,23790809196.6404,EU,0.3677743588966652,15.806256009899997
LTU,Lithuania,2002,32.3760348721,45.460318298,25389513378.757,EU,0.28781768178855083,13.084283425899997
LTU,Lithuania,2003,32.0474273917,48.506762484999996,28068588415.9846,EU,0.3393204215265821,16.459335093299998
LTU,Lithuania,2004,35.2808557538,50.0646974102,29893617960.0569,EU,0.29529473703336506,14.7838416564
LTU,Lithuania,2005,36.3658464764,51.2850219209,32204827116.6036,EU,0.2909070696608212,14.919175444499999
LTU,Lithuania,2006,37.9452903731,54.665383249799994,34586529059.4547,EU,0.30586253827757015,16.720092876699994
LTU,Lithuania,2007,42.3680229948,64.5429514377,38417999935.5475,EU,0.34356855317198065,22.174928442899997
LTU,Lithuania,2008,41.3990037378,62.8284032966,39416661070.6359,EU,0.34107821358496415,21.4293995588
LTU,Lithuania,2009,30.7502270008,49.3474308786,33567775753.9873,EU,0.3768626562049629,18.597203877800002
LTU,Lithuania,2010,33.6100164298,49.0247788826,33711177146.509,EU,0.3144279852789107,15.414762452800005
LTU,Lithuania,2011,37.1301964276,53.4790076146,35842949499.0897,EU,0.3057052087581503,16.348811187000003
LTU,Lithuania,2012,35.51013315030001,51.9549642228,37413912227.1865,EU,0.31652088146917284,16.444831072499994
LTU,Lithuania,2013,38.1131966831,53.152432634499995,38928020774.4147,EU,0.2829453932017851,15.039235951399995
LTU,Lithuania,2014,41.2471023221,52.630190001100004,40396597406.9714,EU,0.21628437364110015,11.383087679000006
LTU,Lithuania,2015,42.2655640641,53.0012403561,41540954817.2039,EU,0.2025551896497157,10.735676292
